-0.041141,-0.03915,-0.035471,-0.031877,-0.028822,-0.027142,-0.028448,-0.032526,-0.036036,-0.19709,-0.18524,-0.1785,-0.17591,-0.17534,-0.17518,-0.17376,-0.17343,-0.18374,0.21509,0.17633,0.13757,0.11895,0.12571,0.13739,0.14673,0.16069,0.19909,-0.046109,-0.046342,-0.04717,-0.048215,-0.049205,-0.049806,-0.049651,-0.048855,-0.048144,-0.16874,-0.13792,-0.13464,-0.13439,-0.13224,-0.1298,-0.12647,-0.12621,-0.15822,0.26745,0.18849,0.11091,0.084152,0.12771,0.15091,0.14894,0.15767,0.24043
-0.00031428,-0.00031168,-0.00030126,-0.00028639,-0.00026657,-0.00024889,-0.00024987,-0.00027749,-0.00030545,-0.23474,-0.22963,-0.22373,-0.21942,-0.21585,-0.21373,-0.21256,-0.21404,-0.21887,0.20874,0.17807,0.13314,0.086416,0.045556,-0.036154,-0.047584,0.06236,0.13023,-0.00034224,-0.00034172,-0.00034553,-0.00035196,-0.00035925,-0.00036335,-0.00036139,-0.00035264,-0.00034602,-0.17327,-0.16033,-0.15889,-0.1599,-0.16102,-0.16288,-0.1654,-0.16956,-0.18237,0.2583,0.1966,0.11031,-0.018849,-0.052726,-0.039927,0.030634,0.14412,0.20853
-0.11205,-0.1044,-0.098305,-0.095612,-0.094429,-0.094788,-0.096326,-0.10118,-0.10917,0.2001,0.18784,0.17231,0.16468,0.16063,0.16128,0.16535,0.17832,0.19361,0.035717,0.028088,0.032578,0.036758,0.041463,0.046343,0.042784,0.032361,0.031644,-0.18378,-0.1844,-0.1857,-0.18657,-0.18705,-0.18712,-0.18684,-0.18572,-0.18456,0.21212,0.18369,0.1586,0.15721,0.15964,0.16581,0.1731,0.19,0.21804,0.038494,0.016928,0.0298,0.036429,0.039348,0.049644,0.03497,-0.020048,0.016233
-0.00028883,-0.00028917,-0.00027752,-0.00025434,-0.0002253,-0.00020364,-0.00021008,-0.00023865,-0.000258,-0.18763,-0.18053,-0.17362,-0.16865,-0.16639,-0.16503,-0.16488,-0.16761,-0.17645,0.17252,0.1684,0.15439,0.14032,0.14153,0.14501,0.14872,0.15597,0.17064,-0.00031895,-0.00031758,-0.00032213,-0.00033117,-0.00034084,-0.00034661,-0.00034516,-0.00033831,-0.00033326,-0.18131,-0.16629,-0.16079,-0.1586,-0.15695,-0.15651,-0.15776,-0.1627,-0.17826,0.18666,0.19131,0.16134,0.13227,0.14889,0.16582,0.17754,0.18213,0.20222
-0.030761,-0.028359,-0.027656,-0.025191,-0.024231,-0.025426,-0.027173,-0.029628,-0.03208,-0.19841,-0.19484,-0.18936,-0.18687,-0.18516,-0.18346,-0.18251,-0.18244,-0.18648,0.19808,0.18283,0.15641,0.13243,0.12195,0.12894,0.14196,0.15521,0.17963,-0.048671,-0.049222,-0.049454,-0.049802,-0.04989,-0.04968,-0.049376,-0.04879,-0.048076,-0.13632,-0.12039,-0.11666,-0.12558,-0.13007,-0.127,-0.12227,-0.12201,-0.13846,0.2244,0.21783,0.18738,0.15496,0.1243,0.13186,0.14974,0.16783,0.21501
-0.050584,-0.045608,-0.041646,-0.039281,-0.038842,-0.041196,-0.044004,-0.047487,-0.051476,-0.19717,-0.19793,-0.19777,-0.1965,-0.19435,-0.1899,-0.18567,-0.18272,-0.18246,0.1613,0.1543,0.14551,0.13086,0.11934,0.11421,0.11467,0.1302,0.14994,-0.084272,-0.085005,-0.085851,-0.086491,-0.086706,-0.086179,-0.085424,-0.084367,-0.083728,-0.15425,-0.15149,-0.15711,-0.15978,-0.15994,-0.1587,-0.15851,-0.16012,-0.16021,0.17073,0.16041,0.15175,0.12649,0.1092,0.11346,0.12909,0.15248,0.18696
-0.10946,-0.106,-0.10203,-0.098373,-0.095751,-0.094013,-0.093116,-0.093052,-0.098268,-0.13311,-0.15221,-0.16918,-0.18148,-0.18924,-0.19459,-0.19657,-0.19222,-0.16711,0.14446,0.11397,0.067313,-0.069133,-0.10817,-0.1192,-0.12449,-0.11679,-0.054602,-0.1771,-0.17749,-0.1784,-0.17945,-0.1804,-0.18112,-0.18153,-0.1816,-0.18064,0.14951,0.11479,0.029113,-0.085382,-0.10108,-0.10256,-0.096759,-0.067502,0.11983,0.19589,0.18258,0.15304,0.086214,-0.023988,-0.020964,0.047166,0.090736,0.18263
-0.079711,-0.079804,-0.077992,-0.07203,-0.065588,-0.058259,-0.054496,-0.053702,-0.057594,-0.11748,-0.10583,-0.10379,-0.11847,-0.13123,-0.14343,-0.14776,-0.14787,-0.14428,0.19139,0.18486,0.17228,0.16837,0.16208,0.15785,0.15562,0.1512,0.16389,-0.16352,-0.16378,-0.16447,-0.16582,-0.1672,-0.16865,-0.16938,-0.16948,-0.16881,-0.097295,-0.041923,0.0031221,-0.079256,-0.10787,-0.12357,-0.12634,-0.12606,-0.11549,0.21145,0.1942,0.15506,0.14362,0.12757,0.12004,0.12292,0.10494,0.17065
-0.00068272,-0.00067829,-0.00065072,-0.00061426,-0.00058523,-0.00057302,-0.00059624,-0.00065453,-0.00069989,-0.2203,-0.21149,-0.2043,-0.19859,-0.19589,-0.19485,-0.19503,-0.19836,-0.2086,0.17359,0.15659,0.13431,0.11218,0.11682,0.13371,0.14281,0.15017,0.16439,-0.0007936,-0.00079174,-0.00079757,-0.00080676,-0.00081527,-0.00081959,-0.00081316,-0.00079559,-0.00078248,-0.21145,-0.17748,-0.16259,-0.15268,-0.14625,-0.14288,-0.14544,-0.1604,-0.20175,0.20221,0.16446,0.11962,0.022166,0.05197,0.12247,0.14391,0.15384,0.20341
-0.029128,-0.028175,-0.028507,-0.028598,-0.028536,-0.02859,-0.028493,-0.028051,-0.029393,-0.14987,-0.14374,-0.13802,-0.13425,-0.13132,-0.12982,-0.12998,-0.13222,-0.13858,-0.20677,-0.21697,-0.22469,-0.2306,-0.23836,-0.24134,-0.23994,-0.24002,-0.22767,-0.038147,-0.038495,-0.038423,-0.038432,-0.03851,-0.038511,-0.03857,-0.038764,-0.038347,-0.12937,-0.11031,-0.1023,-0.098599,-0.09816,-0.098654,-0.10064,-0.10884,-0.12745,-0.15347,-0.15289,-0.1467,-0.15531,-0.16616,-0.16984,-0.15957,-0.17085,-0.15973
