0.12588,0.12863,0.13071,0.13254,0.13442,0.1364,0.13597,0.13094,0.12361,-0.090041,-0.084621,-0.083022,-0.083892,-0.083804,-0.084572,-0.085464,-0.08801,-0.091489,-0.16282,-0.15313,-0.14075,-0.13067,-0.13043,-0.13955,-0.15116,-0.15959,-0.16555,-0.038365,-0.035556,-0.036045,-0.031664,-0.019362,0.022781,0.0277,-0.022895,-0.050055,0.012418,-0.017397,-0.02605,-0.027436,-0.034294,-0.036376,-0.034363,-0.023866,0.022115,-0.26329,-0.25916,-0.25088,-0.24141,-0.23622,-0.23723,-0.24479,-0.25432,-0.26227
0.14521,0.16021,0.17331,0.18524,0.19562,0.2056,0.20291,0.18765,0.15886,-0.089708,-0.081024,-0.073032,-0.060932,-0.051569,-0.055438,-0.066521,-0.080069,-0.091551,-0.2003,-0.1844,-0.17101,-0.16525,-0.16682,-0.17416,-0.18123,-0.18976,-0.19955,-0.18325,-0.18877,-0.19232,-0.18817,-0.17867,-0.16328,-0.16853,-0.18045,-0.20626,0.04517,0.03338,0.014245,-0.027097,-0.031245,0.012306,0.049236,0.069414,0.077436,0.048262,0.0040087,-0.049323,-0.078522,-0.093537,-0.083499,-0.072432,-0.06377,-0.049683
0.21478,0.215,0.21278,0.20539,0.19722,0.19424,0.19902,0.20461,0.20272,-0.077813,-0.062839,-0.051745,-0.046388,-0.055735,-0.063947,-0.067818,-0.071686,-0.077127,-0.23548,-0.23107,-0.22657,-0.22071,-0.21373,-0.21152,-0.21702,-0.2254,-0.23301,-0.044181,0.0044878,0.035597,0.014951,-0.03543,0.021519,0.09333,0.12691,0.10826,0.067376,0.044162,0.033971,0.037154,0.051667,0.064701,0.069219,0.071911,0.078598,0.062744,0.048021,-0.01504,-0.066737,-0.083651,-0.097002,-0.10262,-0.10263,-0.09816
-0.27695,-0.26686,-0.25635,-0.24622,-0.23763,-0.233,-0.23512,-0.24439,-0.25976,0,0,0,0,0,0,0,0,0,-0.15781,-0.14648,-0.13606,-0.129,-0.12727,-0.13061,-0.13778,-0.14777,-0.15686,-0.18901,-0.15332,-0.13058,-0.12307,-0.1173,-0.11518,-0.13593,-0.1754,-0.22211,0,0,0,0,0,0,0,0,0,0.10229,0.083644,0.058969,0.038223,0.022528,0.022043,0.045012,0.064811,0.075229
0.21943,0.2228,0.22106,0.21629,0.2118,0.20984,0.20893,0.20704,0.20961,-0.11097,-0.097063,-0.088449,-0.081634,-0.078834,-0.082461,-0.088485,-0.09981,-0.11386,-0.19803,-0.18966,-0.17828,-0.16842,-0.16404,-0.16641,-0.17633,-0.18534,-0.19779,0.046271,0.069261,0.06485,0.02846,-0.048759,-0.016209,0.034195,0.046933,0.10447,0.12979,0.12711,0.12076,0.11539,0.10884,0.099227,0.09924,0.10279,0.10854,-0.11589,-0.10615,-0.078426,-0.045919,-0.022529,-0.046212,-0.084678,-0.10716,-0.12166
0.059395,0.068654,0.066628,0.052627,0.023362,0.01987,0.041978,0.053721,0.038434,0.16603,0.1719,0.17786,0.18216,0.18389,0.18347,0.18052,0.17574,0.16966,-0.15517,-0.14932,-0.14314,-0.13569,-0.12847,-0.12901,-0.13562,-0.14337,-0.1491,-0.059132,0.049951,0.080141,0.08649,0.084782,0.099518,0.1208,0.12668,0.085769,0.19537,0.20044,0.20539,0.21225,0.21495,0.21463,0.21165,0.20623,0.20117,0.1277,0.1133,0.092274,0.053819,-0.042581,-0.066976,-0.058262,0.019108,0.070598
0.18216,0.15548,0.10583,0.043772,-0.036194,0.045823,0.10207,0.14716,0.17073,-0.14421,-0.13557,-0.12987,-0.12663,-0.11997,-0.12008,-0.12374,-0.13047,-0.14251,-0.18862,-0.16951,-0.14218,-0.11736,-0.11021,-0.11987,-0.13778,-0.16089,-0.17804,0.1902,0.16776,0.089434,0.013841,0.045195,0.10876,0.1697,0.21205,0.21867,0.14066,0.12278,0.093644,0.075379,0.04947,0.043996,-0.023152,-0.052978,-0.065823,0.18016,0.17575,0.17018,0.14862,0.12377,0.12206,0.14977,0.1804,0.20265
0.18097,0.20374,0.21901,0.22791,0.23107,0.22928,0.22118,0.20304,0.17429,0.09409,0.1015,0.10899,0.11547,0.11821,0.11596,0.11095,0.10339,0.094299,-0.14443,-0.14027,-0.13699,-0.13386,-0.13161,-0.13076,-0.1326,-0.13558,-0.13858,-0.18157,-0.15067,-0.12014,-0.093443,-0.076625,-0.079841,-0.09963,-0.13665,-0.1787,0.12295,0.11898,0.11693,0.11602,0.11621,0.11982,0.12446,0.13033,0.13533,0.031252,0.012304,-0.041605,-0.067874,-0.084596,-0.089568,-0.087862,-0.081712,-0.0717
0.12907,0.13359,0.13544,0.13542,0.1351,0.13445,0.13418,0.13108,0.12595,-0.043765,-0.037642,-0.033673,-0.030213,-0.028504,-0.025305,-0.029306,-0.03925,-0.04598,-0.20385,-0.19883,-0.19379,-0.19046,-0.19096,-0.19576,-0.20132,-0.20451,-0.20691,0.033775,0.052712,0.057861,0.057169,0.056151,0.051119,0.0499,0.038906,-0.011064,0.048785,0.041543,0.035208,0.027407,0.026567,0.023584,0.025301,0.026636,0.020976,-0.23837,-0.231,-0.22166,-0.2128,-0.20883,-0.21229,-0.2189,-0.22557,-0.23142
0.19877,0.20906,0.21302,0.21466,0.21538,0.21487,0.21142,0.20284,0.19063,-0.095198,-0.084916,-0.072694,-0.058584,-0.046089,-0.052777,-0.069044,-0.082168,-0.094338,-0.15774,-0.15205,-0.14605,-0.14343,-0.14566,-0.14836,-0.15131,-0.15612,-0.16158,-0.12324,-0.11145,-0.11633,-0.12279,-0.12502,-0.1236,-0.12534,-0.13211,-0.13734,0.10552,0.10252,0.092686,0.077429,0.054028,0.047193,0.052446,0.05211,0.060233,-0.13917,-0.14099,-0.143,-0.14614,-0.14665,-0.13937,-0.12678,-0.11631,-0.11208
0.16833,0.17485,0.1818,0.19036,0.20103,0.21082,0.207,0.18672,0.15354,-0.025791,-0.024004,-0.024492,-0.026289,-0.027701,-0.028233,-0.027868,-0.026906,-0.026239,-0.18746,-0.17139,-0.15701,-0.1486,-0.15009,-0.15954,-0.1679,-0.17411,-0.1802,0.10462,0.15731,0.19411,0.22507,0.25261,0.27329,0.26526,0.21466,0.11706,0.0011778,-0.014601,-0.015782,-0.01208,-0.0068943,-0.0042003,-0.0075627,-0.01051,-0.010971,0.10586,0.088752,0.069154,0.052897,0.049232,0.047707,0.014336,-0.042549,-0.046344
-0.094084,-0.13769,-0.16179,-0.17333,-0.17287,-0.1629,-0.1422,-0.11114,-0.080347,-0.073207,-0.055558,-0.026263,0.036295,0.046495,0.03322,-0.035332,-0.058424,-0.074182,-0.18114,-0.15967,-0.1442,-0.13545,-0.13444,-0.13844,-0.14825,-0.16555,-0.18323,0.1925,0.15107,0.12389,0.11231,0.11355,0.12551,0.1497,0.17544,0.1789,0.10028,0.09332,0.086591,0.0791,0.066557,0.071263,0.084258,0.094336,0.10391,0.2029,0.19696,0.18234,0.1672,0.16544,0.17424,0.18685,0.19356,0.19288
0.030113,0.099596,0.11694,0.11985,0.11195,0.1033,0.084796,0.028989,-0.084088,-0.12044,-0.10627,-0.093272,-0.090622,-0.097863,-0.09914,-0.097608,-0.10464,-0.11824,-0.21085,-0.19471,-0.17549,-0.15335,-0.13375,-0.13759,-0.15857,-0.18223,-0.20585,-0.24166,-0.20521,-0.19045,-0.19087,-0.19689,-0.20026,-0.21378,-0.2266,-0.23314,0.1271,0.066821,-0.077536,-0.099753,-0.092622,-0.095932,-0.10765,-0.10909,-0.10014,0.025513,0.020734,-0.054783,-0.092468,-0.11786,-0.12632,-0.10979,-0.067312,0.039906
-0.12063,-0.070793,0.050511,0.090586,0.10802,0.10879,0.098459,0.027264,-0.10163,-0.10137,-0.092463,-0.081875,-0.075305,-0.073946,-0.079241,-0.089461,-0.097237,-0.10328,-0.14196,-0.1337,-0.12663,-0.12027,-0.11668,-0.11523,-0.12107,-0.12897,-0.14133,-0.27049,-0.26116,-0.25608,-0.25505,-0.25764,-0.26164,-0.26193,-0.27039,-0.27487,0.071583,0.044384,-0.04197,-0.06261,-0.06086,-0.056051,-0.034149,0.015714,0.040407,0.10149,0.096118,0.080821,0.062633,0.04718,0.058732,0.086604,0.095347,0.092842
-0.19593,-0.17816,-0.15816,-0.1424,-0.13422,-0.13123,-0.14224,-0.16442,-0.18984,-0.069558,-0.058298,-0.045153,-0.027698,-0.010739,-0.0034924,-0.031791,-0.052007,-0.070155,-0.11995,-0.11335,-0.11027,-0.10911,-0.10881,-0.11278,-0.11518,-0.11775,-0.11931,-0.25586,-0.25191,-0.24583,-0.2453,-0.24693,-0.24804,-0.25295,-0.2599,-0.26646,0.067534,0.038946,-0.029404,-0.049035,-0.052489,-0.052932,-0.043463,0.032442,0.072895,0.07462,0.076481,0.07194,0.059556,0.039553,0.037557,0.05404,0.057445,0.044207
0.1754,0.19639,0.21333,0.22527,0.23099,0.23039,0.22268,0.20335,0.17555,0.046028,0.060717,0.074998,0.086175,0.091863,0.08799,0.077015,0.0628,0.047913,-0.13553,-0.13007,-0.12964,-0.13182,-0.13405,-0.1333,-0.13242,-0.13309,-0.13729,-0.1953,-0.18524,-0.16838,-0.1535,-0.14775,-0.15197,-0.16316,-0.18614,-0.20715,0.11762,0.11294,0.10481,0.098018,0.094111,0.09934,0.11002,0.11538,0.11682,0.059923,0.050832,0.030612,-0.034626,-0.051009,-0.04107,0.022188,0.055821,0.071089
0.19129,0.20833,0.2191,0.2235,0.22425,0.22307,0.22011,0.2099,0.19184,-0.084309,-0.067585,-0.045581,-0.02017,0.014332,-0.018524,-0.046748,-0.067268,-0.081682,-0.17163,-0.16761,-0.1655,-0.16296,-0.16132,-0.16252,-0.16676,-0.17331,-0.18203,-0.17433,-0.1539,-0.14543,-0.14928,-0.15961,-0.16491,-0.1653,-0.17553,-0.19049,0.085186,0.068372,0.034704,-0.034697,-0.037261,-0.016912,0.050025,0.076402,0.087982,0.053901,0.016792,-0.04424,-0.070475,-0.086749,-0.085891,-0.062548,0.016351,0.061625
-0.25181,-0.25939,-0.26598,-0.26769,-0.26699,-0.25803,-0.2443,-0.23484,-0.23223,-0.077849,-0.075396,-0.071844,-0.067547,-0.062329,-0.057689,-0.060685,-0.06931,-0.080399,-0.14884,-0.12536,-0.098194,-0.07559,-0.065603,-0.08578,-0.11195,-0.13174,-0.14571,-0.047,-0.026453,-0.072856,-0.081306,-0.091766,-0.081534,-0.058382,-0.085656,-0.12997,0.019548,-0.012955,-0.026469,-0.033657,-0.038359,-0.040081,-0.0044478,0.054005,0.075724,0.15967,0.15804,0.15265,0.14337,0.13071,0.1308,0.13986,0.14368,0.14227
0.15145,0.1702,0.1776,0.17979,0.18146,0.18634,0.18689,0.17663,0.158,-0.077521,-0.062203,-0.044273,-0.028578,-0.025328,-0.036553,-0.050981,-0.062598,-0.071253,-0.18522,-0.17934,-0.17178,-0.16379,-0.15878,-0.16024,-0.16528,-0.17228,-0.18208,-0.18811,-0.16661,-0.17394,-0.194,-0.20499,-0.20187,-0.19875,-0.20463,-0.21436,0.079659,0.059529,0.028136,-0.039277,-0.045644,-0.033306,0.020312,0.036223,0.039395,-0.041051,-0.080387,-0.10712,-0.12164,-0.12616,-0.11294,-0.083329,-0.024959,0.070224
